"","XOTU","avg_gb","abundance_gb","SpongeEMP","VIP_score","NW_otus","barettin_spearman","p_values_spearman","fdr_spearman","barettin_pearson","p_values_pearson","fdr_pearson","Gb1","Gb10","Gb11","Gb12","Gb13","Gb14","Gb2","Gb3","Gb4","Gb5","Gb6","Gb7","Gb8","Gb9","Kingdom","Phylum","Class","Order","Family","Genus","OTU_in_Sf","sf_signif_correl_bar","inc_dec_estimate","inc_dec_p","bar_spearman","bar_pearson","vip","inc_dec"
"49","X196900286",0.00706577541215064,"common","YES",1.6823754985172,"Included",0.345454545454545,0.328226511471367,0.532544219415391,0.510641443555279,0.131501297698741,0.301855251535747,1,0.465736356840269,0.450784948916023,0.224021928731622,0.508597059556442,0.578868676800399,0.441564914029404,0.780961873909793,0.512334911537503,0.307251432843259,0.280588088711687,0.746573635684027,0.53077498131074,0.959880388736606,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_deep-sea_bacterium"," "," ","yes","not correlated",-0.284489077416299,0.324236882699879,"n.s.","n.s.","VIP","dec. trend "
"50","X196900344",0.00155619865880122,"rare","not tested",1.26185150838066,"Included",0.0303030303030303,0.933772958094147,0.950237468690265,0.302570576406852,0.39546482808183,0.55766866498755,0.824345146379045,1,0.912172573189522,0.491525423728814,0.738058551617874,0.973805855161787,0.570107858243451,0.975346687211094,0.565485362095532,0.306625577812018,0.392912172573189,0.793528505392912,0.870570107858243,0.987673343605547,"Bacteria"," Proteobacteria"," Gammaproteobacteria"," oI89A_clade"," "," ","yes","not correlated",0.241109112695114,0.406316322882945,"n.s.","n.s.","VIP","inc. trend"
"51","X196900172",0.00370133005483908,"common","YES",1.20426314661832,"Included",-0.36969696969697,0.293050075292822,0.493300960076251,-0.284093886574844,0.426319653995279,0.581868716939503,0.528330206378987,0.171106941838649,0.825891181988743,0.263789868667917,1,0.738461538461539,0.495684803001876,0.874671669793621,0,0.0863039399624766,0.0833020637898687,0.169230769230769,0.515196998123827,0.635647279549719,"Bacteria"," Proteobacteria"," Deltaproteobacteria"," Desulfurellales"," Desulfurellaceae"," H16","yes","not correlated",0.451068633952881,0.10548146764874,"n.s.","n.s.","VIP","inc. trend"
"52","X196900201",0.00497159116854833,"common","NO",1.03714553843723,"Included",0.127272727272727,0.726057014762789,0.833315437398201,0.190018373997658,0.599020872792251,0.730685136638156,0.821942446043165,0.421942446043165,0.633453237410072,0.303956834532374,0.687410071942446,0.59568345323741,0.538129496402878,1,0.642446043165468,0.327697841726619,0.255395683453237,0.313309352517986,0.623381294964029,0.680575539568345,"Bacteria"," Gemmatimonadetes"," BD2-11_terrestrial_group"," uncultured_bacterium"," "," ","yes","not correlated",-0.102752871433617,0.726677892963143,"n.s.","n.s.","VIP","dec. trend "
"53","X196900208",0.0121962085876081,"common","NO",2.16055040319806,"Included",0.733333333333333,0.0158005962505716,0.199482527663467,0.808811126721419,0.00460837703937234,0.0379955984470699,0.5263723150358,0.293675417661098,0.301073985680191,0.114200477326969,0.382816229116945,0.0636038186157518,0.521837708830549,0.646658711217184,0.563245823389022,0.241050119331742,0.263723150357995,0.801193317422434,0.823150357995227,1,"Bacteria"," Acidobacteria"," Subgroup_6"," uncultured_bacterium"," "," ","yes","not correlated",-0.507359781938391,0.0640421875945782,"barrettin","barrettin","VIP","dec. trend "
"54","X196900218",0.0026669480358028,"common","NO",1.14227006297045,"Included",0.587878787878788,0.073877706888658,0.315951874849918,0.398803390850923,0.253626103108541,0.409726981709408,0.691271551724138,0.218211206896552,0.567887931034483,0.233836206896552,0.403556034482759,0.515625,0.457974137931034,0.288793103448276,0.21875,0.21875,0.229525862068966,0.594288793103448,0.677801724137931,1,"Bacteria"," Chloroflexi"," SAR202_clade"," "," "," ","yes","not correlated",0.0223771165883841,0.939474969612592,"n.s.","n.s.","VIP","inc. trend"
"55","X196900230",0.00328458273273461,"common","NO",1.12227333612358,"Included",0.442424242424242,0.200422686711942,0.423930709066097,0.567289849703705,0.0872082876584543,0.237794496922008,0.456665200175979,0.620325560932688,0.501979762428509,0.26616805983282,0.194016717993841,0.339639243290805,0.269687637483502,0.432468103827541,1,0.351077870655521,0.195776506819182,0.446986361636604,0.390673119225693,0.783545974483062,"Bacteria"," Actinobacteria"," Thermoleophilia"," Gaiellales"," uncultured"," uncultured_bacterium","yes","not correlated",-0.269376443333749,0.351687492102105,"n.s.","n.s.","VIP","dec. trend "
"56","X196900234",0.00162484667931986,"rare","not tested",1.07499233606251,"Included",0.261399383782428,0.465684706386463,0.633234825409669,0.263227000987237,0.462456580676275,0.604635788327557,0,0.393590797041906,0,0.275267050123254,0.934264585045193,0,0.641741988496302,0.449465899753492,0.376335250616269,0.222678718159408,0.166803615447823,0.770747740345111,0.734593262119967,1,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_bacterium"," "," ","yes","not correlated",-0.0888453486159087,0.762627132822451,"n.s.","n.s.","VIP","dec. trend "
"57","X196900180",0.00820462717724298,"common","YES",2.63616409424335,"Included",0.539393939393939,0.107593187782415,0.335597111896898,0.807355325503572,0.00474143734715349,0.0383108137650002,0.473581213307241,0.451402478799739,0.174559686888454,0.0944553163731246,0.0801043705153294,0,0.289106327462492,1,0.242009132420091,0.170515329419439,0.228832354859752,0.432485322896282,0.45805609915199,0.89041095890411,"Bacteria"," Proteobacteria"," JTB23"," uncultured_bacterium"," "," ","yes","not correlated",-0.538462643438148,0.0469756059546889,"n.s.","barrettin","VIP","decreasing"
"58","X196900181",0.00492671689015091,"common","NO",1.62966091596711,"Included",0.490909090909091,0.149655673420837,0.355652306247165,0.639973341926346,0.0462672829444033,0.148349065948722,0.776682134570766,0.823955916473318,0.458816705336427,0.120069605568445,0.18822505800464,0.375580046403712,0.48491879350348,0.332366589327146,0.253480278422274,0.322795823665893,0.114559164733179,0.190255220417633,0.808874709976798,1,"Bacteria"," Chloroflexi"," TK10"," uncultured_bacterium"," "," ","yes","not correlated",-0.219168437875569,0.451556593598555,"n.s.","barrettin","VIP","dec. trend "
"59","X196900184",0.0022801655581552,"rare","not tested",0.389757088545896,"Included",0.249241272908826,0.487410415615349,0.656031983474333,-0.0513941149816959,0.887871856513503,0.912723231632202,0.746052631578947,1,0.177631578947368,0.394078947368421,0.671052631578947,0.5,0.325,0,0.963815789473684,0,0.175657894736842,0.497368421052632,0.873026315789474,0,"Bacteria"," Gemmatimonadetes"," BD2-11_terrestrial_group"," uncultured_Gemmatimonadetes_bacterium"," "," ","yes","not correlated",0.0520894734908023,0.859627759298876,"n.s.","n.s.","n.s.","inc. trend"
"60","X196900195",0.00169311378172391,"rare","not tested",0.136457522763345,"Included",0.558324238417262,0.0934639662696402,0.334154357282607,0.355915653392833,0.312790033046421,0.4697664436831,0.287907869481766,0,0,0.190019193857965,0.36852207293666,0,0.788867562380038,0,0,0.217530390275112,0.412028150991683,0.608445297504798,0.568777991042866,1,"Bacteria"," Chloroflexi"," SAR202_clade"," "," "," ","yes","not correlated",-0.282889288848706,0.327083720099565,"n.s.","n.s.","n.s.","dec. trend "
"61","X196900204",0.00368081179110122,"common","NO",1.58732172940838,"Included",0.175757575757576,0.627188344776485,0.749225219191231,0.318848445294006,0.369207315238203,0.530817634719694,0.271505376344086,0.266666666666667,0.187903225806452,0.184139784946237,0.421774193548387,0.193817204301075,0.375268817204301,1,0,0.19489247311828,0.169354838709677,0.161021505376344,0.505913978494624,0.562365591397849,"Bacteria"," Proteobacteria"," Deltaproteobacteria"," Desulfurellales"," Desulfurellaceae"," G55","yes","not correlated",-0.183147875690265,0.530840791616627,"n.s.","n.s.","VIP","dec. trend "
"62","X196900209",0.00265204543231977,"common","YES",1.55133310270086,"Included",0.559273100185659,0.0927887674939956,0.334154357282607,0.697557881346047,0.0249221326961422,0.093227237122606,0.889591234723978,0.169827222924568,0,0,0.448377581120944,0,0.289928360724821,0.838179519595449,0.20480404551201,0.16645596291614,0.337968815844922,0.310998735777497,0.601769911504425,1,"Bacteria"," Actinobacteria"," Acidimicrobiia"," Acidimicrobiales"," Sva0996_marine_group"," uncultured_bacterium","yes","not correlated",-0.497331319302913,0.0703846462289766,"n.s.","barrettin","VIP","dec. trend "
"63","X196900236",0.0123281194980526,"common","YES",0.00401046828880948,"Included",-0.587787075511879,0.0739339423480869,0.315951874849918,-0.737498692041886,0.0149184975791035,0.0708410096057769,0,0,0.748308977035491,0.655031315240084,0.714572025052192,1,0,0,0.2360751565762,0.160334029227557,0,0.299540709812109,0.177286012526096,0.390647181628392,"Bacteria"," Proteobacteria"," JTB23"," "," "," ","yes","not correlated",0.928782912159415,1.61353401027302e-06,"n.s.","n.s.","n.s.","increasing"
"64","X196900237",0.00161350288357223,"rare","not tested",0.256987873237626,"Included",0.212121212121212,0.55630577510293,0.727338294956582,0.0966460048202926,0.790550516223405,0.825277541483864,0.294579732914376,0.313432835820896,0,0.387274155538099,0.362136684996072,0.432050274941084,0.599371563236449,0,0,0.377847604084839,0.248232521602514,0.409269442262372,0.804399057344855,1,"Bacteria"," Acidobacteria"," Subgroup_6"," "," "," ","yes","not correlated",0.00226579583508096,0.993866472349263,"n.s.","n.s.","n.s.","inc. trend"
"65","X196900241",0.00391797877828993,"common","YES",1.78953271587977,"Included",-0.36969696969697,0.293050075292822,0.493300960076251,-0.174386522955811,0.629920111454856,0.739898207292417,0.6328125,0.277513586956522,0.557744565217391,0.296195652173913,0.658967391304348,0.781589673913043,0.237432065217391,1,0,0.114809782608696,0.156589673913043,0.229279891304348,0.375,0.978600543478261,"Bacteria"," Nitrospinae"," MD2898-B26"," uncultured_bacterium"," "," ","yes","not correlated",0.277771271440456,0.336285453114278,"n.s.","n.s.","VIP","inc. trend"
"66","X196900249",0.00239930518508993,"rare","not tested",1.14597648927363,"Included",0.0364743326208039,0.920318460275668,0.948491474365739,-0.0878901670915282,0.809218534038043,0.840422333551078,0,0.268333896586685,0.325109834403515,0.307874281851977,0.260223048327138,0.253801960121663,0.260898952348766,0,0,0.101723555255154,0.154782020953025,0.245691111862116,0.434944237918216,1,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_Chloroflexi_bacterium"," "," ","yes","not correlated",0.264531036754549,0.360750710147716,"n.s.","n.s.","VIP","inc. trend"
"67","X196900279",0.00222578075974345,"rare","not tested",1.54701741868533,"Included",-0.0787878787878788,0.828717394697461,0.909787574613517,0.146235215077197,0.686863895176725,0.748093437884286,0.392209178228388,0.308431163287086,0.394877267876201,0.273745997865528,0.406616862326574,0.415688367129136,0.25880469583778,0.402347918890075,0.430629669156884,0.211846318036286,0.120064034151547,0.422091782283885,0.370864461045891,1,"Bacteria"," Acidobacteria"," Subgroup_6"," "," "," ","yes","not correlated",0.0827027098929356,0.77865245579161,"n.s.","n.s.","VIP","inc. trend"
"68","X196900289",0.00470442984729341,"common","YES",1.66818605886334,"Included",0.490909090909091,0.149655673420837,0.355652306247165,0.665833184183328,0.0355787697735348,0.122853187935966,0.519989121566494,0.472939896654882,0.282839271144955,0.139243948871363,0.209137884144683,0.205058471580092,0.324993200979059,1,0.450367147130813,0.256731030731575,0.317106336687517,0.481642643459342,0.344302420451455,0.62714169159641,"Bacteria"," Chloroflexi"," JG30-KF-CM66"," uncultured_bacterium"," "," ","yes","not correlated",-0.562998384457067,0.0360637995928929,"n.s.","barrettin","VIP","decreasing"
"69","X196900295",0.00404606018040107,"common","NO",1.85044278189969,"Included",-0.0545454545454545,0.881036181161853,0.924515888803606,0.137812959423712,0.704194764482469,0.76090199772097,0.545576407506702,0.313002680965147,0.637734584450402,0.21916890080429,0.574731903485255,0.515750670241287,0.349195710455764,1,0.153820375335121,0.190013404825737,0.138404825737265,0.295576407506702,0.448391420911528,0.900469168900804,"Bacteria"," Chloroflexi"," SAR202_clade"," uncultured_deep-sea_bacterium"," "," ","yes","not correlated",0.100481865647731,0.732514645138358,"n.s.","n.s.","VIP","inc. trend"
"70","X196900356",0.00202061077019715,"rare","not tested",0.848781314086737,"Included",-0.381818181818182,0.276255333385436,0.472911672405577,-0.289087697409778,0.417872397079383,0.578152220616681,0,0.272287491361437,0.494125777470629,0.496199032480995,0.440912232204561,0.477539737387699,0.230822391154112,0.362128541810643,0.774015203870076,0.263303386316517,0.354526606772633,0.545957152729786,0.335176226675881,1,"Bacteria"," Acidobacteria"," Subgroup_6"," uncultured_bacterium"," "," ","yes","not correlated",0.244914690269708,0.398717712900423,"n.s.","n.s.","n.s.","inc. trend"
"71","X196900377",0.00293434266880602,"common","NO",0.00531648249685907,"Included",0.187878787878788,0.603217610029209,0.749225219191231,-0.268610776606516,0.453005478783238,0.603442558856666,0.427148194271482,0.187214611872146,0.513906185139062,0.38854296388543,1,0.290161892901619,0.249481112494811,0,0.220423412204234,0.349937733499377,0.0730593607305936,0.290992112909921,0.432544624325446,0.670817766708178,"Bacteria"," Acidobacteria"," Subgroup_6"," uncultured_bacterium"," "," ","yes","not correlated",0.511046119357956,0.0618171247861237,"n.s.","n.s.","n.s.","inc. trend"
"72","X196900140",0.00283470249403257,"common","NO",1.26234957649077,"Included",0.0729486652416077,0.841271267559294,0.91792530965249,0.155909155263029,0.667118674055123,0.742739983087349,0.258092738407699,0.177311169437154,0.26305045202683,0.146106736657918,0.697579469233013,0,0.343248760571595,1,0,0.0997375328083989,0.140565762613007,0,0.280548264800233,0.441528142315544,"Bacteria"," Acidobacteria"," Subgroup_6"," uncultured_bacterium"," "," ","yes","not correlated",-0.0594376798619647,0.840043724261128,"n.s.","n.s.","VIP","dec. trend "
"73","X196900192",0.00171175923585677,"rare","not tested",0.969974699020209,"Included",0.650317615459951,0.0417648333287053,0.264082845615861,0.771852649159544,0.00890658640040942,0.0599710150960901,0.568,0,0,0,0,0,0.558933333333333,0.460266666666667,0,0.229866666666667,0.309333333333333,0.4976,0.408,1,"Bacteria"," Chloroflexi"," TK10"," uncultured_Chloroflexi_bacterium"," "," ","yes","not correlated",-0.578592855729989,0.0301811893960977,"barrettin","barrettin","n.s.","decreasing"
"74","X196900227",0.00257601801604022,"common","NO",0.393838704629665,"Included",0.309090909090909,0.384841230261283,0.585758126887986,-0.00521168725715221,0.988599743778501,0.988599743778501,0.63439194422928,0.815646785437645,0.367931835786212,0.625096824167312,0.577846630518978,0.886909372579396,0.718048024786987,0,0.953524399690163,0.314484895429899,0,0.741285824941906,0.993028659953524,1,"Bacteria"," Acidobacteria"," Subgroup_21"," "," "," ","yes","not correlated",0.160270898597942,0.584153566620324,"n.s.","n.s.","n.s.","inc. trend"
"75","X196900228",0.00397271947960816,"common","NO",0.426564660562911,"Included",0.826751539404888,0.00317971408601059,0.0997209326765461,0.872051570533477,0.00100191015272966,0.0112436583806328,0.913553431798436,0.476107732406603,0.427019982623805,0,0.324066029539531,0,0.778453518679409,0.501303214596003,0.531277150304083,0.458731537793223,0.625108601216334,0.375760208514335,1,0.458731537793223,"Bacteria"," Acidobacteria"," Subgroup_6"," uncultured_bacterium"," "," ","yes","not correlated",-0.738347926529279,0.00256474075002858,"barrettin","barrettin","n.s.","decreasing"
"76","X196900287",0.00192439281297767,"rare","not tested",0.875530906601171,"Included",0.163636363636364,0.651477342796243,0.765107111888611,0.0142020807170411,0.968939213869416,0.973759806973244,0.229156741305384,0.242020009528347,0.485469271081467,0.184849928537399,0.196283944735588,0.450214387803716,0.151500714626012,0,0.286803239637923,0.15054787994283,0.142448785135779,0.279656979514054,0.370176274416389,1,"Bacteria"," Chloroflexi"," TK10"," uncultured_bacterium"," "," ","yes","not correlated",0.247969673166143,0.392672038218468,"n.s.","n.s.","n.s.","inc. trend"
"77","X196900354",0.0019965633848911,"rare","not tested",0.69984755975521,"Included",-0.0674897431053834,0.853036803343083,0.918989418015633,-0.249472235560782,0.486993690221839,0.626022917870076,0,0,0.245463228271251,0.275549188156638,1,0.404011461318052,0.404489016236867,0,0,0.0993314231136581,0,0.234479465138491,0.885864374403056,0.952244508118434,"Bacteria"," Chloroflexi"," SAR202_clade"," "," "," ","yes","not correlated",0.409776058532713,0.145638458760186,"n.s.","n.s.","n.s.","inc. trend"
